EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5428148,ALLEGHENY (ZONE), ,12/01/2004,945,High Wind,50, ,0,1,0,0,PA,EST,EG,1182558,Z,21,PBZ,0,0,NEWSPAPER, , , , , , , , , , , , ,"In North Huntingdon, wind knocked down a tree, which fell on a hunter. He was rescued 45 minutes later.","",142
5433109,ALLEGHENY (ZONE), ,01/06/2005,20,Flood, , ,0,0,700000,0,PA,EST, ,1183778,Z,21,PBZ,0,0,NEWSPAPER, , , , , , , , ,40.47,-78.72,40.47,-78.72,"","By 1220 AM on 6th, Indianola Fire Dept began to flood, just northwest of Springdale. By 230 AM, Raccoon Creek was flooding 40 acres of fields. Rte 151, Hookstown Grade Rd, and Park Rd were flooded. Natrona reported 2 inches of rain. By Noon on 6th, water was pouring off hillside onto I-79. And Rte 837 flooded. At 2 PM on 6th, a mud slide closed Rte 65. By 1130 PM on 6th, roads were still flooded, and several mud slides had occurred. In Penn Hills, a mud slide ripped a house in two. On the Ohio River, Pittsburgh was above flood stage (25 ft), from 4 AM on 6th to 1030 AM on 7th; it crested 28.4 ft 730 PM on 6th. Dashields was above flood stage (25 ft), from 830 AM on 6th to 9 AM on 7th; it crested 27.4 ft 5 PM on 6th. On the Allegheny River, CW Bill Young Dam (Acmetonia) was at flood stage (17 ft), from 10 PM on 6th to 1 AM on 7th; it crested 17.0 ft 10 PM on 6th. On the Monongahela River, Elizabeth was above flood stage (20 ft), on the 6th, from 330 AM to 730 PM; it crested 21.2 ft 1130 AM on 6th. On the Youghiogheny River, Sutersville was above flood stage (20 ft), on the 6th, from 830 AM to 7 PM; it crested 20.7 ft at 1 PM on 6th.",143
5436717,ALLEGHENY (ZONE), ,03/01/2005,700,Heavy Snow, , ,0,0,0,0,PA,EST, ,1184911,Z,21,PBZ,0,0,OFFICIAL NWS OBS., , , , , , , , , , , , ,"","In southwestern Pennsylvania, rain and snow began 7 AM Feb 28, changed to snow by 9 AM. In northwestern
Pennsylvania, snow began 10 AM Feb 28. Snow continued into the night, until just before noon Mar 1, when it tapered off to snow showers. Most places reported 6" by 3 AM Mar 1. Crooked Creek in Armstrong County had 9" by 7 AM. Tionesta in Forest County had 7 inches. Pittsburgh had 6" over 2 days, setting a one-day record Feb 28 with 4.8 inches of snow.",144
5436734,ALLEGHENY (ZONE), ,03/29/2005,1630,Flood, , ,0,0,0,0,PA,EST, ,1184917,Z,21,PBZ,0,0,OFFICIAL NWS OBS., , , , , , , , ,40.47,-78.72,40.47,-78.72,"","On the Monongahela River, Lock 4 Charleroi rose to flood stage (28 feet) at 1 PM, crested at 28.1 ft at 330 PM, and fell below flood stage at 5 PM. Lock 3 Elizabeth rose to flood stage (20 feet) at 430 PM, crested at 20 ft, and fell below flood stage at 5 PM.",145
5444908,ALLEGHENY CO.,GLENSHAW,04/20/2005,1726,Thunderstorm Wind,50, ,0,0,6000,0,PA,EST,EG,1186543,C,3,PBZ,0,0,AMATEUR RADIO, , , , , , , ,GLENSHAW,40.55,-79.97,40.55,-79.97,"Trees and power lines down.","",146
5444909,ALLEGHENY CO.,WEXFORD,04/20/2005,1736,Thunderstorm Wind,50, ,0,0,0,0,PA,EST,EG,1186544,C,3,PBZ,0,0,EMERGENCY MANAGER, , , , , , , ,WEXFORD,40.63,-80.05,40.63,-80.05,"Trees down.","",147
5446347,ALLEGHENY CO.,MUNHALL,05/23/2005,1345,Thunderstorm Wind,52, ,0,0,30000,0,PA,EST,EG,1188685,C,3,PBZ,0,0,NWS STORM SURVEY, , , , , , , ,HOMESTEAD,40.40,-79.92,40.38,-79.95,"A microburst, with 60 mph winds (52 kt), caused damage on a narrow path, mainly on 10th Ave, 11th Ave, Martha St, and Ravine St in Munhall and Homestead. The damage was 100 yards wide and 200 yards long. 34 homes had twisted awnings, and damage to roofs, siding, rain gutters. Some trees were blown down, and one fell on a house. 400 customers lost electric power.","",148
5455572,ALLEGHENY CO.,MOON,06/11/2005,1630,Thunderstorm Wind,50, ,0,0,6000,0,PA,EST,EG,1191827,C,3,PBZ,0,0,NWS EMPLOYEE(OFF DUTY), , , , , , , ,MOON,40.50,-80.23,40.50,-80.23,"Large tree down on Beaver Grade Rd in Moon Twp.","",149
5455095,ALLEGHENY CO.,DRAVOSBURG,06/28/2005,1640,Thunderstorm Wind,50, ,0,0,1000,0,PA,EST,EG,1191876,C,3,PBZ,0,0,GENERAL PUBLIC, , , , , , , ,DRAVOSBURG,40.35,-79.90,40.35,-79.90,"Large tree limbs blown down.","",150
5455708,ALLEGHENY CO.,PITTSBURGH,06/30/2005,1500,Flash Flood, , ,0,0,15000,0,PA,EST, ,1191889,C,3,PBZ,0,0,LAW ENFORCEMENT, , , , , , , ,BALDWIN,40.43,-79.98,40.38,-79.95,"","By 4 PM EDT, basements were flooded in Mt. Oliver and Point Park College. By 515 PM, a creek flooded Streets Run Rd in Hays. Baldwin Boro reported flooding of Becks Run Rd and Brentwood Rd at 530 PM EDT.",151
5455719,ALLEGHENY CO.,BALDWIN,06/30/2005,1635,Thunderstorm Wind,50, ,0,0,5000,0,PA,EST,EG,1191900,C,3,PBZ,0,0,EMERGENCY MANAGER, , , , , , , ,BALDWIN,40.38,-79.95,40.38,-79.95,"Tree blown down and blocking Becks Run Rd.","",152
5461165,ALLEGHENY CO.,SEWICKLEY,07/05/2005,1515,Flash Flood, , ,0,0,0,0,PA,EST, ,1193721,C,3,PBZ,0,0,EMERGENCY MANAGER, , , , , , , ,ALLISON PARK,40.55,-80.18,40.57,-79.97,"Ohio River Blvd flooded from Edgeworth to Sewickley. Parts of Rte 8 closed near Allison Park.","",153
5461166,ALLEGHENY CO.,MONROEVILLE,07/05/2005,1530,Thunderstorm Wind,50, ,0,0,3000,0,PA,EST,EG,1193722,C,3,PBZ,0,0,AMATEUR RADIO, , , , , , , ,MONROEVILLE,40.43,-79.82,40.43,-79.82,"Tree down on Rte 48.","",154
5461176,ALLEGHENY CO.,ETNA,07/05/2005,1540,Flash Flood, , ,0,0,5000,0,PA,EST, ,1193732,C,3,PBZ,0,0,EMERGENCY MANAGER, , , , , , , ,PENN HILLS,40.50,-79.97,40.50,-79.82,"In Etna, Fire Dept was flooded. In Penn Hills, Hulton Rd flooded.","",155
5461177,ALLEGHENY CO.,PENN HILLS,07/05/2005,1559,Thunderstorm Wind,50, ,0,0,25000,0,PA,EST,EG,1193733,C,3,PBZ,0,0,LAW ENFORCEMENT, , , , , , , ,PLUM,40.50,-79.82,40.47,-79.73,"Trees down. 6000 customers lost electricity.","",156
5465846,ALLEGHENY CO.,SPRINGDALE,07/13/2005,1345,Thunderstorm Wind,50, ,0,0,3000,0,PA,EST,EG,1193751,C,3,PBZ,0,0,LAW ENFORCEMENT, , , , , , , ,SPRINGDALE,40.53,-79.77,40.53,-79.77,"Trees down.","",157
5465848,ALLEGHENY CO.,SPRINGDALE,07/13/2005,1400,Flash Flood, , ,0,0,35000,0,PA,EST, ,1193753,C,3,PBZ,0,0,LAW ENFORCEMENT, , , , , , , ,SPRINGDALE,40.53,-79.77,40.53,-79.77,"Tawny Run flooded. This knocked a house off its foundation at Lincoln and Butler Streets.","",158
5464393,ALLEGHENY CO.,DORMONT,07/25/2005,1615,Thunderstorm Wind,50, ,0,0,20000,0,PA,EST,EG,1193796,C,3,PBZ,0,0,EMERGENCY MANAGER, , , , , , , ,MT LEBANON,40.40,-80.03,40.38,-80.03,"Trees and power lines down.","",159
5464399,ALLEGHENY CO.,ELIZABETH,07/25/2005,1700,Thunderstorm Wind,50, ,0,0,30000,0,PA,EST,EG,1193802,C,3,PBZ,0,0,EMERGENCY MANAGER, , , , , , , ,GLASSPORT,40.27,-79.88,40.32,-79.88,"Large trees and power lines down.","",160
5464403,ALLEGHENY CO.,SEWICKLEY,07/26/2005,1745,Thunderstorm Wind,50, ,0,0,5000,0,PA,EST,EG,1193806,C,3,PBZ,0,0,EMERGENCY MANAGER, , , , , , , ,BEN AVON,40.55,-80.18,40.50,-80.05,"Trees down.","",161
5464432,ALLEGHENY CO.,GLENFIELD,07/26/2005,1830,Thunderstorm Wind,50, ,0,0,6000,0,PA,EST,EG,1193814,C,3,PBZ,0,0,LAW ENFORCEMENT, , , , , ,2,N,PERRYSVILLE,40.52,-80.13,40.57,-80.05,"Trees down.","",162
5469863,ALLEGHENY CO.,ALLEGHENY CO ARPT,08/13/2005,1818,Thunderstorm Wind,50, ,0,0,20000,0,PA,EST,MG,1196381,C,3,PBZ,0,0,OFFICIAL NWS OBS., , , , , , , ,ALLEGHENY CO ARPT,40.35,-79.93,40.35,-79.93,"In West Mifflin, at least 2 trees were blown down, damaging the roofs of 2 buildings. At the same time, Allegheny County Airport reported a gust of 58 mph (50 kts).","",163
5469870,ALLEGHENY CO.,RUSSELTON,08/20/2005,1532,Thunderstorm Wind,50, ,0,0,15000,0,PA,EST,EG,1196388,C,3,PBZ,0,0,EMERGENCY MANAGER, , , , , , , ,RUSSELTON,40.62,-79.83,40.62,-79.83,"Numerous trees and power lines down.","",164
5471019,ALLEGHENY CO.,CARNEGIE,08/20/2005,1700,Thunderstorm Wind,50, ,0,0,10000,0,PA,EST,EG,1196397,C,3,PBZ,0,0,EMERGENCY MANAGER, , , , , , , ,DORMONT,40.42,-80.08,40.40,-80.03,"Trees down in Carnegie, Dormont, Emsworth.","",165
5471028,ALLEGHENY CO.,WEST MIFFLIN,08/20/2005,1745,Thunderstorm Wind,50, ,0,0,6000,0,PA,EST,EG,1196406,C,3,PBZ,0,0,EMERGENCY MANAGER, , , , , , , ,WEST MIFFLIN,40.37,-79.92,40.37,-79.92,"Trees down.","",166
5469911,ALLEGHENY CO.,WHITEHALL,08/20/2005,1840,Flash Flood, , ,0,0,0,0,PA,EST, ,1196409,C,3,PBZ,0,0,AMATEUR RADIO, , , , , , , ,WHITEHALL,40.35,-79.97,40.35,-79.97,"Roads closed by flood.","",167
5480777,ALLEGHENY CO.,PITTSBURGH,11/06/2005,1327,Thunderstorm Wind,50, ,0,0,8000,0,PA,EST,EG,1200371,C,3,PBZ,0,0,TRAINED SPOTTER, , , ,7,N,7,N,PITTSBURGH,40.53,-79.98,40.53,-79.98,"Large trees down. [CORRECTED TIME]","",168
5480794,ALLEGHENY CO.,CARNEGIE,11/09/2005,1925,Thunderstorm Wind,50, ,0,0,5000,0,PA,EST,EG,1200388,C,3,PBZ,0,0,EMERGENCY MANAGER, , , ,2,SE,2,SE,CARNEGIE,40.40,-80.05,40.40,-80.05,"Trees down. [CORRECTED TIME]","",169
5506788,ALLEGHENY CO.,WEST ELIZABETH,05/26/2006,1600,Thunderstorm Wind,52, ,0,0,8000,0,PA,EST,EG,1209580,C,3,PBZ,0,0,LAW ENFORCEMENT, , , ,1,SW,1,SW,WEST ELIZABETH,40.25,-79.95,40.25,-79.95,"Wind damage to fire station in Floreffe (Jefferson Boro). Trees blown down along State Street.","",170
5511707,ALLEGHENY CO.,WEXFORD,06/22/2006,1615,Thunderstorm Wind,50, ,0,0,15000,0,PA,EST,EG,1212471,C,3,PBZ,0,0,AMATEUR RADIO, , , , , , , ,WEXFORD,40.63,-80.05,40.63,-80.05,"Numerous trees down.","",171
5511799,ALLEGHENY CO.,PITTSBURGH,06/22/2006,1800,Thunderstorm Wind,50, ,0,0,15000,0,PA,EST,EG,1212493,C,3,PBZ,0,0,EMERGENCY MANAGER, , , , , , , ,PITTSBURGH,40.43,-79.98,40.43,-79.98,"Numerous trees and power lines down.","",172
5521198,ALLEGHENY CO.,PITTSBURGH,07/30/2006,1515,Thunderstorm Wind,50, ,0,0,15000,0,PA,EST,EG,1215054,C,3,PBZ,0,0,NEWSPAPER, , , , , , , ,PITTSBURGH,40.43,-79.98,40.43,-79.98,"15 trees blown down by wind.","",173
5529245,ALLEGHENY CO.,SOUTH PARK,08/03/2006,1710,Thunderstorm Wind,50, ,0,0,3000,0,PA,EST,EG,1218895,C,3,PBZ,0,0,LAW ENFORCEMENT, , , , , , , ,SOUTH PARK,40.32,-80.03,40.32,-80.03,"Trees down.","",174
8144,ALLEGHENY CO.,PITTSBURGH,12/01/2006,1135,Thunderstorm Wind,50.00, ,0,0,5000,0,PA,EST-5,EG,1681,C,3,PBZ,0,0,Emergency Manager, , , ,1,N,1,N,PITTSBURGH,40.44,-79.98,40.44,-79.98,"Numerous trees were reported down in Shadyside.","A powerful storm system and associated cold front produced severe thunderstorms, high winds and a tornado across Western Pennsylvania, Southeast Ohio, Northern West Virgina, and Garrett county Maryland.",175
8172,ALLEGHENY (ZONE), ,12/01/2006,1300,High Wind,55.00, ,0,0,75000,0,PA,EST-5,EG,1681,Z,21,PBZ,0,0,Emergency Manager, , , , , , , , , , , , ,"Emergency management reported numerous large trees and utility poles down across the county due to high winds.","A powerful storm system and associated cold front produced severe thunderstorms, high winds and a tornado across Western Pennsylvania, Southeast Ohio, Northern West Virgina, and Garrett county Maryland.",176
14355,ALLEGHENY (ZONE), ,02/13/2007,800,Heavy Snow, , ,0,0,0,0,PA,EST-5, ,2769,Z,21,PBZ,0,0,Law Enforcement, , , , , , , , , , , , ,"","From early morning of the 13th to early morning on the 14th a large and powerful storm system moved east from the western Ohio Valley to the Mid Atlantic states. Across western Pennsylvania, much of southeast Ohio, parts of northern West Virginia, and Garrett county Maryland, the storm system produced heavy snow of 6 to 12 inches, sleet accumulations of a half inch to 3 inches, and freezing rain accumulations from one quarter to one half inch.",177
16353,ALLEGHENY CO.,WHITE OAK,03/23/2007,1229,Flash Flood, , ,0,0,4000,0,PA,EST-5, ,3065,C,3,PBZ,0,0,Emergency Manager,Heavy Rain, , ,0,N,0,N,WHITE OAK,40.35,-79.8,40.35,-79.8,"Heavy rainfall caused a mud slide along the banks of Long Run Creek that eventually blocked water flow and produced flash flooding. State RT 48 and Ripple RD had more than one foot of water across them clsoing the roads.","A storm system produced rainfall near an inch over saturated ground across Western Pennsylvania and Southeast Ohio, producing some flash flooding and areal flooding.",178
20347,ALLEGHENY CO.,WHITE OAK,03/23/2007,1345,Flood, , ,0,0,0,0,PA,EST-5, ,3065,C,3,PBZ,0,0,Emergency Manager,Heavy Rain, , ,0,N,0,N,WHITE OAK,40.35,-79.8,40.35,-79.8,"A mudslide continued to block flow across Long Run near White Oak with some roads closed.","A storm system produced rainfall near an inch over saturated ground across Western Pennsylvania and Southeast Ohio, producing some flash flooding and areal flooding.",179
26636,ALLEGHENY CO.,CORAOPOLIS,05/26/2007,1740,Thunderstorm Wind,50.00, ,0,0,0,0,PA,EST-5,EG,4659,C,3,PBZ,0,0,NWS Employee, , , ,2,SW,2,SW,CORAOPOLIS,40.4996,-80.1969,40.4996,-80.1969,"Off duty NWS employee reported large branches down along Broadhead RD.","An isolated severe thunderstorm developed along a weak boundary.",180
26650,ALLEGHENY CO.,PITTSBURGH,05/31/2007,1815,Flash Flood, , ,0,0,1000,0,PA,EST-5, ,4661,C,3,PBZ,0,0,Emergency Manager,Heavy Rain, , ,0,N,0,N,PITTSBURGH,40.43,-79.98,40.43,-79.98,"Emergency management reported flash flooding in Pittsburgh along Spring Garden Avenue.","A slow moving thunderstorm produced flash flooding in Pittsburgh.",181
26651,ALLEGHENY CO.,PITTSBURGH,05/31/2007,1830,Flash Flood, , ,0,0,1000,0,PA,EST-5, ,4661,C,3,PBZ,0,0,Emergency Manager,Heavy Rain, , ,0,N,0,N,PITTSBURGH,40.43,-79.98,40.43,-79.98,"Emergency management reported flash flooding along Farragut Street in Pittsburgh.","A slow moving thunderstorm produced flash flooding in Pittsburgh.",182
36623,ALLEGHENY CO.,SPRINGDALE,06/08/2007,1740,Flash Flood, , ,0,0,3000,0,PA,EST-5, ,6266,C,3,PBZ,0,0,Trained Spotter,Heavy Rain, , ,0,N,0,N,SPRINGDALE,40.53,-79.77,40.53,-79.77,"A trained spotter reported ten inches of water across Freeport Road.","A strong cold front moving southeast from the Great lakes produced widespread severe weather across Southeast Ohio, Western Pennsylvania, and Northern West Virginia.",183
36621,ALLEGHENY CO.,SPRINGDALE,06/08/2007,1745,Flash Flood, , ,0,0,3000,0,PA,EST-5, ,6266,C,3,PBZ,0,0,Emergency Manager,Heavy Rain, , ,0,N,0,N,SPRINGDALE,40.53,-79.77,40.53,-79.77,"Person reported trapped in a vehicle with flood waters up to windows along Pittsburgh Street.","A strong cold front moving southeast from the Great lakes produced widespread severe weather across Southeast Ohio, Western Pennsylvania, and Northern West Virginia.",184
36622,ALLEGHENY CO.,SPRINGDALE,06/08/2007,1815,Flash Flood, , ,0,0,3000,0,PA,EST-5, ,6266,C,3,PBZ,0,0,Emergency Manager,Heavy Rain, , ,0,N,0,N,SPRINGDALE,40.53,-79.77,40.53,-79.77,"Roadway flooding continued in area and along Pittsburgh Street.","A strong cold front moving southeast from the Great lakes produced widespread severe weather across Southeast Ohio, Western Pennsylvania, and Northern West Virginia.",185
36645,ALLEGHENY CO.,FOX CHAPEL,06/13/2007,1620,Thunderstorm Wind,50.00, ,0,0,2000,0,PA,EST-5,EG,6273,C,3,PBZ,0,0,Trained Spotter, , , ,5,NW,5,NW,FOX CHAPEL,40.5711,-79.9373,40.5711,-79.9373,"Trees down reported in West Deer in and around the Route 8 area.","Numerous severe thunderstorms formed ahead of a cold front moving Southeast across the Ohio Valley.",186
37882,ALLEGHENY CO.,ELIZABETH,06/19/2007,1710,Thunderstorm Wind,50.00, ,0,0,0,0,PA,EST-5,EG,6491,C,3,PBZ,0,0,Emergency Manager, , , ,0,N,0,N,ELIZABETH,40.27,-79.88,40.27,-79.88,"Trees reported down on Greenock-Buena Vista Road.","A cold front approaching from the West interacted with a warm and humid air mass provoking the development of showers and thunderstorms across the region.  Several storms became severe with damaging winds and large hail.",187
37883,ALLEGHENY CO.,BALDWIN,06/19/2007,1715,Thunderstorm Wind,50.00, ,0,0,2000,0,PA,EST-5,EG,6491,C,3,PBZ,0,0,Emergency Manager, , , ,0,N,0,N,BALDWIN,40.38,-79.95,40.38,-79.95,"Trees and wires down on Curry Road in Baldwin Borough.","A cold front approaching from the West interacted with a warm and humid air mass provoking the development of showers and thunderstorms across the region.  Several storms became severe with damaging winds and large hail.",188
37890,ALLEGHENY CO.,EAST MC KEESPORT,06/19/2007,1750,Thunderstorm Wind,50.00, ,0,0,3000,0,PA,EST-5,EG,6491,C,3,PBZ,0,0,Emergency Manager, , , ,5,NNE,5,NNE,EAST MC KEESPORT,40.4468,-79.7637,40.4468,-79.7637,"Numerous trees reported down in Monroeville area by EMA.  Basement flooding was also reported.","A cold front approaching from the West interacted with a warm and humid air mass provoking the development of showers and thunderstorms across the region.  Several storms became severe with damaging winds and large hail.",189
37891,ALLEGHENY CO.,TARENTUM,06/19/2007,1755,Thunderstorm Wind,50.00, ,0,0,3000,0,PA,EST-5,EG,6491,C,3,PBZ,0,0,Emergency Manager, , , ,2,NNE,2,NNE,TARENTUM,40.6267,-79.7554,40.6267,-79.7554,"Numerous trees reported down in the Natrona Heights area.","A cold front approaching from the West interacted with a warm and humid air mass provoking the development of showers and thunderstorms across the region.  Several storms became severe with damaging winds and large hail.",190
37892,ALLEGHENY CO.,SOUTH PARK,06/19/2007,1755,Thunderstorm Wind,50.00, ,0,0,3000,0,PA,EST-5,EG,6491,C,3,PBZ,0,0,Trained Spotter, , , ,0,N,0,N,SOUTH PARK,40.32,-80.03,40.32,-80.03,"Numerous trees down in the South Park and Bethel Park areas of Allegheny County.","A cold front approaching from the West interacted with a warm and humid air mass provoking the development of showers and thunderstorms across the region.  Several storms became severe with damaging winds and large hail.",191
37912,ALLEGHENY CO.,TARENTUM,06/21/2007,1400,Thunderstorm Wind,50.00, ,0,0,3000,0,PA,EST-5,EG,6495,C,3,PBZ,0,0,Trained Spotter, , , ,0,N,0,N,TARENTUM,40.6,-79.77,40.6,-79.77,"Trees and power lines down.  Also in Natrona Heights and Fawn Township.","A large upper-level low over the Northeast caused showers and thunderstorms to develop across the region.  Many storms became severe with damaging winds and large hail.",192
45377,ALLEGHENY CO.,PITTSBURGH,06/21/2007,1544,Thunderstorm Wind,50.00, ,0,0,4000,0,PA,EST-5,EG,6495,C,3,PBZ,0,0,Public, , , ,0,N,0,N,PITTSBURGH,40.43,-79.98,40.43,-79.98,"The public reported large tree limbs down in Pittsburgh.","A large upper-level low over the Northeast caused showers and thunderstorms to develop across the region.  Many storms became severe with damaging winds and large hail.",193
37941,ALLEGHENY CO.,PITTSBURGH,06/27/2007,1550,Thunderstorm Wind,50.00, ,0,0,2000,0,PA,EST-5,EG,6499,C,3,PBZ,0,0,Emergency Manager, , , ,5,N,5,N,PITTSBURGH,40.5023,-79.98,40.5023,-79.98,"Trees reported down in the McCandless Area.","A cold front caused showers and thunderstorms to develop across the region. Many storms became severe with damaging winds and large hail.",194
48173,ALLEGHENY CO.,GLENSHAW,07/05/2007,1146,Flash Flood, , ,0,0,10000,0,PA,EST-5, ,8422,C,3,PBZ,0,0,Law Enforcement,Heavy Rain, , ,0,N,0,N,GLENSHAW,40.55,-79.97,40.55,-79.97,"Law enforcement reported roads closed in Shaler Township due to flash flooding.","A mesoscale convective vortex ahead of a cold front over Lake Erie produced an area of thunderstorms with very heavy rainfall. Rainfall amounts across Beaver county reached more than 4 inches in 2 hours with reports of 2 to 3 inches in 2 hours common in other counties.",195
48174,ALLEGHENY CO.,GLENSHAW,07/05/2007,1205,Flash Flood, , ,0,0,10000,0,PA,EST-5, ,8422,C,3,PBZ,0,0,Law Enforcement,Heavy Rain, , ,0,N,0,N,GLENSHAW,40.55,-79.97,40.55,-79.97,"Law enforcement reported roads closed due to flash flooding in Ross Township.","A mesoscale convective vortex ahead of a cold front over Lake Erie produced an area of thunderstorms with very heavy rainfall. Rainfall amounts across Beaver county reached more than 4 inches in 2 hours with reports of 2 to 3 inches in 2 hours common in other counties.",196
48183,ALLEGHENY CO.,GLENSHAW,07/05/2007,1400,Flood, , ,0,0,0,0,PA,EST-5, ,8422,C,3,PBZ,0,0,Emergency Manager,Heavy Rain, , ,0,N,0,N,GLENSHAW,40.55,-79.97,40.55,-79.97,"Flooding continued across Shaler and Ross townships with standing water across roads slowly receding.","A mesoscale convective vortex ahead of a cold front over Lake Erie produced an area of thunderstorms with very heavy rainfall. Rainfall amounts across Beaver county reached more than 4 inches in 2 hours with reports of 2 to 3 inches in 2 hours common in other counties.",197
48196,ALLEGHENY CO.,ASPINWALL,07/17/2007,1855,Thunderstorm Wind,50.00, ,0,0,5000,0,PA,EST-5,EG,8427,C,3,PBZ,0,0,Emergency Manager, , , ,0,N,0,N,ASPINWALL,40.48,-79.88,40.48,-79.88,"Emergency management reported trees down in Aspinwall.","Isolated severe thunderstorms developed near a weak boundary across western Pennsylvania.",198
48198,ALLEGHENY CO.,PENN HILLS,07/17/2007,1900,Thunderstorm Wind,50.00, ,0,0,5000,0,PA,EST-5,EG,8427,C,3,PBZ,0,0,Trained Spotter, , , ,2,E,2,E,PENN HILLS,40.5,-79.782,40.5,-79.782,"A trained spotter reported trees down east of Penn Hills.","Isolated severe thunderstorms developed near a weak boundary across western Pennsylvania.",199
48224,ALLEGHENY CO.,INGOMAR,08/06/2007,22,Flash Flood, , ,0,0,20000,0,PA,EST-5, ,8438,C,3,PBZ,0,0,Law Enforcement,Heavy Rain, , ,2,NE,2,NE,INGOMAR,40.6005,-80.0431,40.6005,-80.0431,"Flash flooding on Lowerys Run along Camp Horne Road and Rochester Road. Rochester Road and Camp Horne closed in spots.","An area of thunderstorms with very heavy rain trained over Allegheny and Westmoreland counties causing flash flooding.",200
48225,ALLEGHENY CO.,MILLVALE,08/06/2007,40,Flash Flood, , ,0,0,50000,0,PA,EST-5, ,8438,C,3,PBZ,0,0,Law Enforcement,Heavy Rain, , ,0,N,0,N,MILLVALE,40.48,-79.98,40.48,-79.98,"Flash flooding along Girtys Run in Millvale with water in 5 to 10 homes. Some evacuations Millvale.","An area of thunderstorms with very heavy rain trained over Allegheny and Westmoreland counties causing flash flooding.",201
49000,ALLEGHENY CO.,INGRAM,08/08/2007,1700,Thunderstorm Wind,50.00, ,0,0,10000,0,PA,EST-5,EG,8550,C,3,PBZ,0,0,Emergency Manager, , , ,1,E,1,E,INGRAM,40.43,-80.07,40.43,-80.07,"Emergency management reported trees down in Crafton.","Scattered severe thunderstorms developed along a boundary across northern West Virginia, and western Pennsylvania.",202
49001,ALLEGHENY CO.,CORAOPOLIS,08/08/2007,1700,Thunderstorm Wind,50.00, ,0,0,10000,0,PA,EST-5,EG,8550,C,3,PBZ,0,0,Public, , , ,1,SE,1,SE,CORAOPOLIS,40.51,-80.16,40.51,-80.16,"The public reported trees down in Coraopolis.","Scattered severe thunderstorms developed along a boundary across northern West Virginia, and western Pennsylvania.",203
53745,ALLEGHENY CO.,NATRONA HGTS,08/09/2007,700,Thunderstorm Wind,50.00, ,0,0,10000,0,PA,EST-5,EG,9570,C,3,PBZ,0,0,Emergency Manager, , , ,1,NNW,1,NNW,NATRONA HGTS,40.6498,-79.7308,40.6498,-79.7308,"Emergency management reported numerous trees and power lines down.","Three separate mesoscale convective systems moved across Southeast Ohio, Western Pennsylvania, Northern West Virginia, and Garrett county Maryland. Widespread wind damage, flash flooding, and an EF0 tornado occurred during the event. The tornado touched down in the West End of Pittsburgh. Significant flash flooding occurred in Millvale in Allegheny county.",204
53740,ALLEGHENY CO.,GLENSHAW,08/09/2007,730,Heavy Rain, , ,0,0,0,0,PA,EST-5, ,9570,C,3,PBZ,0,0,Public, , , ,2,E,2,E,GLENSHAW,40.55,-79.932,40.55,-79.932,"Public measured 2.51 inches of rain in over an hour.","Three separate mesoscale convective systems moved across Southeast Ohio, Western Pennsylvania, Northern West Virginia, and Garrett county Maryland. Widespread wind damage, flash flooding, and an EF0 tornado occurred during the event. The tornado touched down in the West End of Pittsburgh. Significant flash flooding occurred in Millvale in Allegheny county.",205
53741,ALLEGHENY CO.,INGOMAR,08/09/2007,730,Heavy Rain, , ,0,0,0,0,PA,EST-5, ,9570,C,3,PBZ,0,0,Trained Spotter, , , ,2,E,2,E,INGOMAR,40.58,-80.03,40.58,-80.03,"A trained spotter reported 3.57 inches of rain in 2 hours.","Three separate mesoscale convective systems moved across Southeast Ohio, Western Pennsylvania, Northern West Virginia, and Garrett county Maryland. Widespread wind damage, flash flooding, and an EF0 tornado occurred during the event. The tornado touched down in the West End of Pittsburgh. Significant flash flooding occurred in Millvale in Allegheny county.",206
53715,ALLEGHENY CO.,PENN HILLS,08/09/2007,748,Flash Flood, , ,0,0,100000,0,PA,EST-5, ,9570,C,3,PBZ,0,0,Trained Spotter,Heavy Rain, , ,0,N,0,N,PENN HILLS,40.5,-79.82,40.5,-79.82,"A trained spotter reported Sandt Creek out of its banks flooding portions of Rodi road. Numerous basements with up to three feet of water in them from poor drainage flooding around 3rd street in Penn Hills.","Three separate mesoscale convective systems moved across Southeast Ohio, Western Pennsylvania, Northern West Virginia, and Garrett county Maryland. Widespread wind damage, flash flooding, and an EF0 tornado occurred during the event. The tornado touched down in the West End of Pittsburgh. Significant flash flooding occurred in Millvale in Allegheny county.",207
