EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
661014,ERIE CO.,MILL VLG,09/10/2016,1828,Thunderstorm Wind,50.00, ,0,0,12000,0,PA,EST-5,EG,110701,C,49,CLE,0,0,Trained Spotter, , , ,0,N,0,N,MILL VLG,41.88,-79.97,41.88,-79.97,"Thunderstorm winds downed several trees.","A strong cold front moved across western Pennsylvania on September 10th causing a line of thunderstorm to develop. Portions of the line became severe and some damage was reported.",38
661015,ERIE CO.,WATTSBURG,09/10/2016,1828,Thunderstorm Wind,50.00, ,0,0,15000,0,PA,EST-5,EG,110701,C,49,CLE,0,0,Trained Spotter, , , ,0,N,0,N,WATTSBURG,42,-79.8,42,-79.8,"Thunderstorm winds downed several trees.","A strong cold front moved across western Pennsylvania on September 10th causing a line of thunderstorm to develop. Portions of the line became severe and some damage was reported.",39
665835,SOUTHERN ERIE (ZONE), ,11/19/2016,1900,Lake-Effect Snow, , ,0,0,150000,0,PA,EST-5, ,111346,Z,2,CLE,0,0,Trained Spotter, , , , , , , , , , , , ,"Unusually cold northwest winds blowing across Lake Erie caused lake effect snow showers to develop during the evening of the 19th. The snow showers picked up in intensity during the early morning hours of the 20th. Snowfall rates were in excess of an inch per hour at times. Westerly winds gusted to as much as 35 mph during this event causing much blowing and drifting. Visibilities in the heavier squalls were near zero. The snow showers began to taper off late in the evening of the 20th. The heaviest snow fell over eastern Erie County with a peak total of 17.5 inches reported at Cory and 8.0 inches at Amity Township. Some accidents were reported.","Unusually cold northwest winds blowing across Lake Erie caused lake effect snow showers to develop during the evening of the 19th.  The snow showers picked up in intensity during the early morning hours of the 20th.  Snowfall rates were in excess of an inch per hour at times.  Westerly winds gusted to as much as 35 mph during this event causing much blowing and drifting.  Visibilities in the heavier squalls were near zero.   The snow showers began to taper off late in the evening of the 20th.  The heaviest snow fell over eastern Erie and Crawford Counties. In Erie County a peak total of 17.5 inches was reported at Cory.  In Crawford County, a peak of 15.0 inches was measured at Centerville with 13.1 inches at Canadohta Lake, 9.0 inches at Titusville and 8.0 inches at Meadville.  For most areas this was the first significant snow of the season.  Some accidents were reported.",40
665878,SOUTHERN ERIE (ZONE), ,12/08/2016,800,Lake-Effect Snow, , ,0,0,250000,0,PA,EST-5, ,111617,Z,2,CLE,0,0,Trained Spotter, , , , , , , , , , , , ,"Cold winds blowing across Lake Erie caused lake effect snow showers to develop during the morning hours of December 8th. Winds were initially close to being parallel to the south shore of the lake which kept the heavier snow confined to the lake shore areas. Late on the 8th, the flow became westerly and this pushed some of the heavier snow further inland. West to northwest flow then continued on the 9th and 10th causing the lake effect snow to persist. By evening on the 8th, six or more inches of snow had fallen over the northern ends of Ashtabula and Erie Counties. By daybreak on the 9th the heavier snow had shifted further inland. Some of the bands of snow also found their way into inland Erie and northern Crawford Counties. The heaviest snow in these areas was during the daylight and evening hours of the 9th when a few locations saw more than a foot of snow. In some areas the snow was intermittent with periods of moderate to heavy snow followed by hours of flurries. The snow began to diminish in intensity during the early morning hours of the 10th and ended most areas during the afternoon of the 10th. Gusty winds accompanied the snow, especially on the 8th when gusts were as high as 30 mph. These winds combined with the snow to reduce visibilities to less than a quarter mile at times. A lot of drifting was also reported. Three day snow totals varied considerably but some areas saw more than two feet of snow. Snowfall totals in Erie County included: 26.0 inches south of North East; 25.0 inches at Edinboro; 24.0 inches at Corry; 15.3 inches in Amity Township with 13.4 inches in Mill Creek Township mostly on the 8th. Officially, 8.6 inches of snow fell at Erie International Airport on the 8th through 10th. This lake effect event had huge impacts on northwestern Pennsylvania. Many accidents were reported causing some travel problems. Some schools were closed on the 8th and many on the 9th.","Cold winds blowing across Lake Erie caused lake effect snow showers to develop during the morning hours of December 8th. Winds were initially close to being parallel to the south shore of the lake which kept the heavier snow confined to the lake shore areas. Late on the 8th, the flow became westerly and this pushed some of the heavier snow further inland. West to northwest flow then continued on the 9th and 10th causing the lake effect snow to persist. By evening on the 8th, six or more inches of snow had fallen over the northern ends of Ashtabula and Erie Counties. By daybreak on the 9th the heavier snow had shifted further inland. Some of the bands of snow also found their way into inland Erie and northern Crawford Counties. The heaviest snow in these areas was during the daylight and evening hours of the 9th when a few locations saw more than a foot of snow. In some areas the snow was intermittent with periods of moderate to heavy snow followed by hours of flurries. The snow began to diminish in intensity during the early morning hours of the 10th and ended most areas during the afternoon of the 10th. Gusty winds accompanied the snow, especially on the 8th when gusts were as high as 30 mph. These winds combined with the snow to reduce visibilities to less than a quarter mile at times. A lot of drifting was also reported. Three day snow totals varied considerably but some areas saw more than two feet of snow. Snowfall totals in Erie County included: 26.0 inches south of North East; 25.0 inches at Edinboro; 24.0 inches at Corry; 15.3 inches in Amity Township with 13.4 inches in Mill Creek Township mostly on the 8th. Officially, 8.6 inches of snow fell at Erie International Airport on the 8th through 10th. In Crawford County totals included: 21.5 inches at Meadville; 19.0 inches southwest of Conneautville, 16.7 inches at Cambridge Springs; 14.3 inches west of Springboro and 14.2 inches at Canadohta Lake. This lake effect event had huge impacts on northwestern Pennsylvania. Many accidents were reported causing some travel problems. Some schools were closed on the 8th and many on the 9th.",41
665877,NORTHERN ERIE (ZONE), ,12/08/2016,800,Lake-Effect Snow, , ,0,0,150000,0,PA,EST-5, ,111617,Z,1,CLE,0,0,Trained Spotter, , , , , , , , , , , , ,"Cold winds blowing across Lake Erie caused lake effect snow showers to develop during the morning hours of December 8th. Winds were initially close to being parallel to the south shore of the lake which kept the heavier snow confined to the lake shore areas. Late on the 8th, the flow became westerly and this pushed some of the heavier snow further inland. West to northwest flow then continued on the 9th and 10th causing the lake effect snow to persist. By evening on the 8th, six or more inches of snow had fallen over the northern ends of Ashtabula and Erie Counties. By daybreak on the 9th the heavier snow had shifted further inland. Some of the bands of snow also found their way into inland Erie and northern Crawford Counties. The heaviest snow in these areas was during the daylight and evening hours of the 9th when a few locations saw more than a foot of snow. In some areas the snow was intermittent with periods of moderate to heavy snow followed by hours of flurries. The snow began to diminish in intensity during the early morning hours of the 10th and ended most areas during the afternoon of the 10th. Gusty winds accompanied the snow, especially on the 8th when gusts were as high as 30 mph. These winds combined with the snow to reduce visibilities to less than a quarter mile at times. A lot of drifting was also reported. Three day snow totals varied considerably but some areas saw more than two feet of snow. Snowfall totals in Erie County included: 26.0 inches south of North East; 25.0 inches at Edinboro; 24.0 inches at Corry; 15.3 inches in Amity Township with 13.4 inches in Mill Creek Township mostly on the 8th. Officially, 8.6 inches of snow fell at Erie International Airport on the 8th through 10th.  This lake effect event had huge impacts on northwestern Pennsylvania. Many accidents were reported causing some travel problems. Some schools were closed on the 8th and many on the 9th.","Cold winds blowing across Lake Erie caused lake effect snow showers to develop during the morning hours of December 8th. Winds were initially close to being parallel to the south shore of the lake which kept the heavier snow confined to the lake shore areas. Late on the 8th, the flow became westerly and this pushed some of the heavier snow further inland. West to northwest flow then continued on the 9th and 10th causing the lake effect snow to persist. By evening on the 8th, six or more inches of snow had fallen over the northern ends of Ashtabula and Erie Counties. By daybreak on the 9th the heavier snow had shifted further inland. Some of the bands of snow also found their way into inland Erie and northern Crawford Counties. The heaviest snow in these areas was during the daylight and evening hours of the 9th when a few locations saw more than a foot of snow. In some areas the snow was intermittent with periods of moderate to heavy snow followed by hours of flurries. The snow began to diminish in intensity during the early morning hours of the 10th and ended most areas during the afternoon of the 10th. Gusty winds accompanied the snow, especially on the 8th when gusts were as high as 30 mph. These winds combined with the snow to reduce visibilities to less than a quarter mile at times. A lot of drifting was also reported. Three day snow totals varied considerably but some areas saw more than two feet of snow. Snowfall totals in Erie County included: 26.0 inches south of North East; 25.0 inches at Edinboro; 24.0 inches at Corry; 15.3 inches in Amity Township with 13.4 inches in Mill Creek Township mostly on the 8th. Officially, 8.6 inches of snow fell at Erie International Airport on the 8th through 10th. In Crawford County totals included: 21.5 inches at Meadville; 19.0 inches southwest of Conneautville, 16.7 inches at Cambridge Springs; 14.3 inches west of Springboro and 14.2 inches at Canadohta Lake. This lake effect event had huge impacts on northwestern Pennsylvania. Many accidents were reported causing some travel problems. Some schools were closed on the 8th and many on the 9th.",42
668708,SOUTHERN ERIE (ZONE), ,12/14/2016,2200,Lake-Effect Snow, , ,0,0,200000,0,PA,EST-5, ,112121,Z,2,CLE,0,0,Trained Spotter, , , , , , , , , , , , ,"A cold front moved across western Pennsylvania on December 15th. Cold westerly winds behind the front caused lake effect snow showers to develop during the evening on the 14th. The winds initially had a slight southerly component so the initial snow showers developed along the Lake Erie shoreline. Winds became due west by midnight on the 15th and eventually west northwest. As this occurred the snow showers spread slowly inland. The bands over northern Erie County eventually dissipated during the early morning hours. At the same time other snow showers moved into southern Erie County and northern Crawford County from Northeast Ohio. Some of these bands were intense with snowfall rates of 1 to 2 inches per hour. This activity eventually dissipated around midday on the 15th. More snow showers developed late in the afternoon on the 15th. Although this activity wasn't as intense as the morning snow showers, some areas did report another few inches of snow before the snow finally ended completely during the early morning hours of the 16th. Winds gusted to as much as 30 mph early in this event causing much blowing and drifting and further reducing visibilities. Some snow totals from Erie County included: 13.0 inches at Edinboro, 11.0 inches at Corry and 8.0 inches in Amity Township. Many schools were delayed or closed on the 15th.","A cold front moved across western Pennsylvania on December 15th. Cold westerly winds behind the front caused lake effect snow showers to develop during the evening on the 14th. The winds initially had a slight southerly component so the initial snow showers developed along the Lake Erie shoreline. Winds became due west by midnight on the 15th and eventually west northwest. As this occurred the snow showers spread slowly inland. The bands over northern Erie County eventually dissipated during the early morning hours.  At the same time other snow showers moved into southern Erie County and northern Crawford County from Northeast Ohio.  Some of these bands were intense with snowfall rates of 1 to 2 inches per hour.  This activity eventually dissipated around midday on the 15th.  More snow showers developed late in the afternoon on the 15th.  Although this activity wasn't as intense as the morning snow showers, some areas did report another few inches of snow before the snow finally ended completely during the early morning hours of the 16th. Winds gusted to as much as 30 mph early in this event causing much blowing and drifting and further reducing visibilities.  Some snow totals from Erie County included: 13.0 inches at Edinboro, 11.0 inches at Corry and 8.0 inches in Amity Township.  Snow totals in Crawford County were a little higher and included: 12.0 inches at both Conneautville and Cambridge Springs with 10.0 inches at Meadville and 9.5 inches at Canadohta Lake.  Many schools were delayed or closed on the 15th.",43
674176,NORTHERN ERIE (ZONE), ,01/04/2017,1300,Lake-Effect Snow, , ,0,0,150000,0,PA,EST-5, ,112834,Z,1,CLE,0,0,Trained Spotter, , , , , , , , , , , , ,"Cold northwest winds blowing across Lake Erie caused lake effect snow showers to develop during the afternoon hours of the 4th. The snow showers continued intermittently through the early morning hours of the 7th and then dissipated by daybreak. The snow showers were heavy at times, especially during the evening hours of the 5th and early morning hours of the 6th. Snowfall rates during that period exceeded an inch per hour at times. The heaviest snow fell across the northern and eastern ends of Erie County where totals in some areas were greater than a foot. A few of the higher totals in Erie County included 23.5 inches on the higher terrain south of North East; 16.4 inches in Millcreek Township; 11.4 inches in Fairview and 11.0 inches at Colt Station. Westerly winds gusted to as much as 35 mph on the 4th with 10 to 20 mph winds on the 5th. These strong winds caused a lot of blowing and drifting which helped reduce visibilities. Some accidents were reported.","Cold northwest winds blowing across Lake Erie caused lake effect snow showers to develop during the afternoon hours of the 4th. The snow showers continued intermittently through the early morning hours of the 7th and then dissipated by daybreak. The snow showers were heavy at times, especially during the evening hours of the 5th and early morning hours of the 6th. Snowfall rates during that period exceeded an inch per hour at times. The heaviest snow fell across the northern and eastern ends of Erie County where totals in some areas were greater than a foot. A few of the higher totals in Erie County included 23.5 inches on the higher terrain south of North East; 16.4 inches in Millcreek Township; 11.4 inches in Fairview and 11.0 inches at Colt Station. Westerly winds gusted to as much as 35 mph on the 4th with 10 to 20 mph winds on the 5th. These strong winds caused a lot of blowing and drifting which helped reduce visibilities. Some accidents were reported.",44
674177,SOUTHERN ERIE (ZONE), ,01/04/2017,1300,Lake-Effect Snow, , ,0,0,100000,0,PA,EST-5, ,112834,Z,2,CLE,0,0,Trained Spotter, , , , , , , , , , , , ,"Cold northwest winds blowing across Lake Erie caused lake effect snow showers to develop during the afternoon hours of the 4th. The snow showers continued intermittently through the early morning hours of the 7th and then dissipated by daybreak. The snow showers were heavy at times, especially during the evening hours of the 5th and early morning hours of the 6th. Snowfall rates during that period exceeded an inch per hour at times. The heaviest snow fell across the northern and eastern ends of Erie County where totals in some areas were greater than a foot. A few of the higher totals in Erie County included 23.5 inches on the higher terrain south of North East; 16.4 inches in Millcreek Township; 11.4 inches in Fairview and 11.0 inches at Colt Station. Westerly winds gusted to as much as 35 mph on the 4th with 10 to 20 mph winds on the 5th. These strong winds caused a lot of blowing and drifting which helped reduce visibilities. Some accidents were reported.","Cold northwest winds blowing across Lake Erie caused lake effect snow showers to develop during the afternoon hours of the 4th. The snow showers continued intermittently through the early morning hours of the 7th and then dissipated by daybreak. The snow showers were heavy at times, especially during the evening hours of the 5th and early morning hours of the 6th. Snowfall rates during that period exceeded an inch per hour at times. The heaviest snow fell across the northern and eastern ends of Erie County where totals in some areas were greater than a foot. A few of the higher totals in Erie County included 23.5 inches on the higher terrain south of North East; 16.4 inches in Millcreek Township; 11.4 inches in Fairview and 11.0 inches at Colt Station. Westerly winds gusted to as much as 35 mph on the 4th with 10 to 20 mph winds on the 5th. These strong winds caused a lot of blowing and drifting which helped reduce visibilities. Some accidents were reported.",45
671390,NORTHERN ERIE (ZONE), ,01/10/2017,1804,High Wind,51.00, ,0,0,0,0,PA,EST-5,MG,112540,Z,1,CLE,0,0,ASOS, , , , , , , , , , , , ,"An automated sensor at Erie International Airport measured a 68 mph wind gust.","An area of strong low pressure moved northeast across the western Great lakes on January 10th. At daybreak on the 10th the low was over Iowa. The low strengthened as it moved over Wisconsin and eventually crossed the eastern end of Lake Superior during the evening hours. A cold front from this low swept east across western Pennsylvania during the late evening hours of the 10th. Southerly winds ahead of the front increased and became damaging during the late afternoon and early evening hours.  Peak wind gusts in many areas topped 60 mph. Downed trees and limbs along with scattered power outages were reported across all of northwestern Pennsylvania.  The damage was the most concentrated near Lake Erie. A peak wind gust of 68 mph was measured at the Erie Airport. At the peak of the storm, several thousand homes were without power. Most of the outages were near Lake Erie. It took around 24 hours for power to be fully restored.",46
671394,SOUTHERN ERIE (ZONE), ,01/10/2017,2000,High Wind,50.00, ,0,0,100000,0,PA,EST-5,EG,112540,Z,2,CLE,0,0,Law Enforcement, , , , , , , , , , , , ,"High winds downed many trees, limbs and power lines.  Scattered power outages were reported.","An area of strong low pressure moved northeast across the western Great lakes on January 10th. At daybreak on the 10th the low was over Iowa. The low strengthened as it moved over Wisconsin and eventually crossed the eastern end of Lake Superior during the evening hours. A cold front from this low swept east across western Pennsylvania during the late evening hours of the 10th. Southerly winds ahead of the front increased and became damaging during the late afternoon and early evening hours.  Peak wind gusts in many areas topped 60 mph. Downed trees and limbs along with scattered power outages were reported across all of northwestern Pennsylvania.  The damage was the most concentrated near Lake Erie. A peak wind gust of 68 mph was measured at the Erie Airport. At the peak of the storm, several thousand homes were without power. Most of the outages were near Lake Erie. It took around 24 hours for power to be fully restored.",47
671393,NORTHERN ERIE (ZONE), ,01/10/2017,2000,High Wind,50.00, ,0,0,250000,0,PA,EST-5,EG,112540,Z,1,CLE,0,0,Newspaper, , , , , , , , , , , , ,"High winds downed many trees, limbs and power lines in northern Erie County.  Several thousand homes lost power.  The outages were heavily concentrated near Lake Erie and it took nearly 24 hours for power to be fully restored.  Interstate 90 between Exits 3 and 6 had to be closed for about four hours beginning around midnight on the 11th because of downed lines and debris on the road surface.","An area of strong low pressure moved northeast across the western Great lakes on January 10th. At daybreak on the 10th the low was over Iowa. The low strengthened as it moved over Wisconsin and eventually crossed the eastern end of Lake Superior during the evening hours. A cold front from this low swept east across western Pennsylvania during the late evening hours of the 10th. Southerly winds ahead of the front increased and became damaging during the late afternoon and early evening hours.  Peak wind gusts in many areas topped 60 mph. Downed trees and limbs along with scattered power outages were reported across all of northwestern Pennsylvania.  The damage was the most concentrated near Lake Erie. A peak wind gust of 68 mph was measured at the Erie Airport. At the peak of the storm, several thousand homes were without power. Most of the outages were near Lake Erie. It took around 24 hours for power to be fully restored.",48
683869,ERIE CO.,CRANESVILLE,03/01/2017,1701,Thunderstorm Wind,50.00, ,0,0,25000,0,PA,EST-5,EG,114180,C,49,CLE,0,0,Law Enforcement, , , ,0,N,0,N,ERIE,41.9,-80.35,42.12,-80.08,"Showers and thunderstorms downed a few trees across northern Erie County.  A fallen tree blocked an intersection in Erie.  Some power outages were reported.","An area of low pressure was over northern Indiana during the late evening hours of February 28th. This low passed to north of Lake Erie during the early morning hours of March 1st. Showers and thunderstorms developed along a warm front stretching east from this low just after midnight on the 1st. Other storms developed later in the night as a trailing cold front moved into the area. Several reports of damaging winds and downed trees were received. Other scattered thunderstorms developed during the afternoon hours. At least one of the thunderstorms became severe and downed some trees.",49
686523,SOUTHERN ERIE (ZONE), ,03/13/2017,1900,Winter Storm, , ,0,0,200000,0,PA,EST-5, ,114485,Z,2,CLE,0,0,Trained Spotter, , , , , , , , , , , , ,"An area of low pressure over Missouri at daybreak on March 13th moved east across the Tennessee Valley and to the East Coast by early on the 14th. The low rapidly intensified as it moved northeast up the East Coast by daybreak on the 15th. Snow associated with this low spread east across northwestern Pennsylvania during the evening hours of the 13th. Two to four inches of snow fell across most of the area by mid morning on the 14th. Gusty northerly winds accompanied the snow causing blowing and drifting. Peak gusts were around 35 mph near Lake Erie and about 25 mph further inland. The snow then quickly transitioned to lake effect as the low shifted to the East Coast. The lake effect activity increased in intensity during the afternoon hours and peaked during the evening of the 14th and early morning hours of the 15th. The snow showers continued into the afternoon of the 15th and then dissipated to flurries. The heaviest snow fell inland from Lake Erie over southern Erie and northern Crawford Counties. Some of the higher storm totals from Erie County included 14.0 inches south of North East and also at Edinboro and 11.3 inches in Amity Township.  The gusty winds that accompanied the snow caused a lot of blowing and drifting and made travel very difficult. Many accidents were reported and most of the schools in northwestern Pennsylvania were closed one or more days.","An area of low pressure over Missouri at daybreak on March 13th moved east across the Tennessee Valley and to the East Coast by early on the 14th. The low rapidly intensified as it moved northeast up the East Coast by daybreak on the 15th. Snow associated with this low spread east across northwestern Pennsylvania during the evening hours of the 13th. Two to four inches of snow fell across most of the area by mid morning on the 14th. Gusty northerly winds accompanied the snow causing blowing and drifting. Peak gusts were around 35 mph near Lake Erie and about 25 mph further inland. The snow then quickly transitioned to lake effect as the low shifted to the East Coast. The lake effect activity increased in intensity during the afternoon hours and peaked during the evening of the 14th and early morning hours of the 15th. The snow showers continued into the afternoon of the 15th and then dissipated to flurries. The heaviest snow fell inland from Lake Erie over southern Erie and northern Crawford Counties.  Some of the higher storm totals from Erie County included 14.0 inches south of North East and also at Edinboro and 11.3 inches in Amity Township.  In Crawford County some of the higher totals included 13.8 inches at Springboro; 13.0 inches at Meadville and 11.0 inches at Linesville.  The gusty winds that accompanied the snow caused a lot of blowing and drifting and made travel very difficult. Many accidents were reported and most of the schools in northwestern Pennsylvania were closed one or more days.",50
692052,ERIE CO.,CORRY,04/30/2017,1606,Thunderstorm Wind,50.00, ,0,0,10000,0,PA,EST-5,EG,115271,C,49,CLE,0,0,Fire Department/Rescue, , , ,0,N,0,N,CORRY,41.92,-79.63,41.92,-79.63,"Thunderstorm winds toppled a large tree which took out some power lines.","A warm front lifted north across the Upper Ohio Valley causing a line of showers and thunderstorms to develop.  A couple of the stronger storms became severe.",51
697875,ERIE CO.,EDINBORO,05/01/2017,1320,Thunderstorm Wind,50.00, ,0,0,10000,0,PA,EST-5,EG,116113,C,49,CLE,0,0,Trained Spotter, , , ,7,W,0,W,EDINBORO,41.87,-80.2661,41.87,-80.13,"Thunderstorm winds downed a few trees in the Franklin Center and Edinboro areas.","An area of strong low pressure moved over the western Great Lakes on May 1st. An occluded front from this low swept east across northern Ohio causing a line of showers and thunderstorms to develop. The line then intensified and moved into western Pennsylvania.  Segments of this line became severe with several reports of 60 mph or greater winds reported. Many trees were downed by these storms.",52
697876,ERIE CO.,MILL VLG,05/01/2017,1330,Thunderstorm Wind,50.00, ,0,0,15000,0,PA,EST-5,EG,116113,C,49,CLE,0,0,Trained Spotter, , , ,0,N,0,N,MILL VLG,41.88,-79.97,41.88,-79.97,"Thunderstorm winds downed a large tree.  The tree landed on a house causing some damage.","An area of strong low pressure moved over the western Great Lakes on May 1st. An occluded front from this low swept east across northern Ohio causing a line of showers and thunderstorms to develop. The line then intensified and moved into western Pennsylvania.  Segments of this line became severe with several reports of 60 mph or greater winds reported. Many trees were downed by these storms.",53
697898,ERIE CO.,WATERFORD,05/01/2017,1332,Thunderstorm Wind,50.00, ,0,0,75000,0,PA,EST-5,EG,116113,C,49,CLE,0,0,Broadcast Media, , , ,0,N,0,N,MILL VLG,41.95,-79.98,41.88,-79.97,"Thunderstorm downburst winds downed trees in the Waterford and Mill Village areas.  A home on Flatts Road south of Waterford was heavily damaged by a large fallen tree.  The tree nearly cut the home in half.","An area of strong low pressure moved over the western Great Lakes on May 1st. An occluded front from this low swept east across northern Ohio causing a line of showers and thunderstorms to develop. The line then intensified and moved into western Pennsylvania.  Segments of this line became severe with several reports of 60 mph or greater winds reported. Many trees were downed by these storms.",54
697893,ERIE CO.,UNION CITY,05/01/2017,1340,Thunderstorm Wind,50.00, ,0,0,15000,0,PA,EST-5,EG,116113,C,49,CLE,0,0,Broadcast Media, , , ,0,N,0,N,UNION CITY,41.9,-79.85,41.9,-79.85,"Thunderstorm winds toppled a large tree on State Route 97 between Murray and Kimball Hill Road.  A parked car was smashed by the tree.","An area of strong low pressure moved over the western Great Lakes on May 1st. An occluded front from this low swept east across northern Ohio causing a line of showers and thunderstorms to develop. The line then intensified and moved into western Pennsylvania.  Segments of this line became severe with several reports of 60 mph or greater winds reported. Many trees were downed by these storms.",55
700715,ERIE CO.,SPRINGFIELD STATION,06/18/2017,1750,Flash Flood, , ,0,0,2800000,0,PA,EST-5, ,116524,C,49,CLE,0,0,Emergency Manager,Heavy Rain, , ,1,NE,2,SSW,LAWRENCE PARK,42.0106,-80.4034,42.1503,-80.045,"Storms moved over lakeshore Erie County starting around 230 pm. Additional storms occurred at 350 pm, 500 pm, and again at 610 pm. The heaviest rainfall occurred with the later storms with rainfall rates peaking at over 6/hr around 630 pm. This rainfall over an area that had received 2.50 of rainfall already lead to rapid flash flooding. By the end of the rain at 730 pm there was a storm total measured 5.05 at the Emergency Operations Center in Mill Creek. Other rainfall reports in the area are 4.60 in Girard, 4.00 in Lake City, and 3.65 at the Erie International Airport. ||Numerous reports came in of flash flooding in the area, most notably in Mill Creek. Water rescues were performed on Ridge Street and Imperial Parkway in Lake City where water was up to the car windows. Water rescues were also conducted on State Route 98 in Fairview. In Mill Creek over 100 homes were impacted by the flooding. The foundation collapsed at the sewer pump station. Caughey Road had 8 of flowing water. W 17th Street and W 15th Street had 2' of water into the homes. W 28th Street had 2 to 8 feet of water with many flooded homes. Most of the damaged homes were near W Ridge Road.","A prefrontal trough moved over northwest Pennsylvania on the evening of the 18th. A convergence boundary over lakeshore Erie County produced multiple rounds of storms from 230 pm through 730 pm. Rainfall rates were measured around 6 inches per hour at the height of the storms.",56
708178,ERIE CO.,STATELINE,06/18/2017,1803,Thunderstorm Wind,50.00, ,0,0,1000,0,PA,EST-5,EG,117632,C,49,CLE,0,0,Law Enforcement, , , ,2,NNW,2,NNW,STATELINE,42.2591,-79.7731,42.2591,-79.7731,"Thunderstorm winds downed a tree.","A strong cold front moved across the Upper Ohio Valley on June 18th. Showers and thunderstorms caused by this front affected portions of northwestern Pennsylvania during the afternoon and early evening hours. A couple of the storms became severe.",57
708176,ERIE CO.,UNION CITY,06/18/2017,1807,Thunderstorm Wind,50.00, ,0,0,1000,0,PA,EST-5,EG,117632,C,49,CLE,0,0,Law Enforcement, , , ,0,N,0,N,UNION CITY,41.9,-79.85,41.9,-79.85,"Thunderstorm winds knocked a tree down on some railroad tracks.","A strong cold front moved across the Upper Ohio Valley on June 18th. Showers and thunderstorms caused by this front affected portions of northwestern Pennsylvania during the afternoon and early evening hours. A couple of the storms became severe.",58
708179,ERIE CO.,WATTSBURG,06/18/2017,1814,Thunderstorm Wind,50.00, ,0,0,1000,0,PA,EST-5,EG,117632,C,49,CLE,0,0,Law Enforcement, , , ,4,W,4,W,WATTSBURG,42,-79.8779,42,-79.8779,"Thunderstorm winds downed a tree.","A strong cold front moved across the Upper Ohio Valley on June 18th. Showers and thunderstorms caused by this front affected portions of northwestern Pennsylvania during the afternoon and early evening hours. A couple of the storms became severe.",59
718571,ERIE CO.,WATERFORD,08/04/2017,1119,Thunderstorm Wind,50.00, ,0,0,15000,0,PA,EST-5,EG,119868,C,49,CLE,0,0,Trained Spotter, , , ,0,N,0,N,WATERFORD,41.95,-79.98,41.95,-79.98,"Thunderstorm winds downed a large tree.  The tree damaged a parked vehicle.","An area of low pressure moved across the central Great Lakes on August 4th forcing a strong cold front across the region. A line of thunderstorms developed in advance of the front late in the morning. A second line of storms developed right along the front and moved across western Pennsylvania later in the afternoon. Both lines produced severe weather.",60
718570,ERIE CO.,MIDDLEBORO,08/04/2017,1128,Thunderstorm Wind,50.00, ,0,0,1000,0,PA,EST-5,EG,119868,C,49,CLE,0,0,Law Enforcement, , , ,1,SE,1,SE,MIDDLEBORO,41.9953,-80.1418,41.9953,-80.1418,"Thunderstorm winds downed a tree.","An area of low pressure moved across the central Great Lakes on August 4th forcing a strong cold front across the region. A line of thunderstorms developed in advance of the front late in the morning. A second line of storms developed right along the front and moved across western Pennsylvania later in the afternoon. Both lines produced severe weather.",61
727458,ERIE CO.,(ERI)ERIE INTL ARPT,11/05/2017,1805,Thunderstorm Wind,50.00, ,0,0,125000,0,PA,EST-5,EG,121544,C,49,CLE,0,0,NWS Storm Survey, , , ,1,E,1,WNW,WESTMINSTER,42.0787,-80.1602,42.0835,-80.1418,"Thunderstorm downburst winds downed trees and caused minor damage to homes in Millcreek Township.  Most of the damage was along and south of West 26th Street (U.S. Route 20) just to the southeast of Erie International Airport.","A cold front moved across the Ohio Valley and southern Great Lakes on the afternoon of Sunday, November 5th, 2017. Unseasonably warm and humid air was in place across the region ahead of the front. The cold front gradually progressed across the Ohio Valley and thunderstorms initiated and swept east ahead of the front. The storms formed in a very strong wind field and allowed the storms to move very rapidly east at speeds of 60 to 80 mph.  A tornado was reported near Erie and strong winds downed many trees across the area.",62
